Fecha,Verdura,Ciudad,Precio,Codigo,CodNum,Cierre,15Abril,Dia
18/04/2020,Cebolla,Bogotá,908,BOG,2,0,1,108
18/04/2020,Cebolla,Manizales,1200,MAN,5,1,1,108
18/04/2020,Cebolla,Medellín,1199,MED,1,1,1,108
18/04/2020,Cebolla,B/manga,960,BGA,3,0,1,108
18/04/2020,Cebolla,Cali,1122,CAL,4,0,1,108
18/04/2020,Tomate,Bogotá,1585,BOG,2,0,1,108
18/04/2020,Tomate,Manizales,1364,MAN,5,1,1,108
18/04/2020,Tomate,Medellín,1200,MED,1,1,1,108
18/04/2020,Tomate,B/manga,1023,BGA,3,0,1,108
18/04/2020,Tomate,Cali,1358,CAL,4,0,1,108
19/04/2020,Cebolla,Bogotá,908,BOG,2,0,1,109
19/04/2020,Cebolla,Manizales,1200,MAN,5,1,1,109
19/04/2020,Cebolla,Medellín,1199,MED,1,1,1,109
19/04/2020,Cebolla,B/manga,960,BGA,3,0,1,109
19/04/2020,Cebolla,Cali,1122,CAL,4,0,1,109
19/04/2020,Tomate,Bogotá,1585,BOG,2,0,1,109
19/04/2020,Tomate,Manizales,1364,MAN,5,1,1,109
19/04/2020,Tomate,Medellín,1200,MED,1,1,1,109
19/04/2020,Tomate,B/manga,1023,BGA,3,0,1,109
19/04/2020,Tomate,Cali,1358,CAL,4,0,1,109
20/04/2020,Cebolla,Bogotá,963,BOG,2,0,1,110
20/04/2020,Cebolla,Manizales,1075,MAN,5,1,1,110
20/04/2020,Cebolla,Medellín,1361,MED,1,1,1,110
20/04/2020,Cebolla,B/manga,960,BGA,3,0,1,110
20/04/2020,Cebolla,Cali,930,CAL,4,0,1,110
20/04/2020,Tomate,Bogotá,1733,BOG,2,0,1,110
20/04/2020,Tomate,Manizales,1364,MAN,5,1,1,110
20/04/2020,Tomate,Medellín,1975,MED,1,1,1,110
20/04/2020,Tomate,B/manga,1023,BGA,3,0,1,110
20/04/2020,Tomate,Cali,1700,CAL,4,0,1,110
21/04/2020,Cebolla,Bogotá,850,BOG,2,0,1,111
21/04/2020,Cebolla,Manizales,1075,MAN,5,1,1,111
21/04/2020,Cebolla,Medellín,1146,MED,1,1,1,111
21/04/2020,Cebolla,B/manga,925,BGA,3,0,1,111
21/04/2020,Cebolla,Cali,917,CAL,4,0,1,111
21/04/2020,Tomate,Bogotá,1699,BOG,2,0,1,111
21/04/2020,Tomate,Manizales,1364,MAN,5,1,1,111
21/04/2020,Tomate,Medellín,1500,MED,1,1,1,111
21/04/2020,Tomate,B/manga,955,BGA,3,0,1,111
21/04/2020,Tomate,Cali,1700,CAL,4,0,1,111
22/04/2020,Cebolla,Bogotá,850,BOG,2,0,1,112
22/04/2020,Cebolla,Manizales,1075,MAN,5,1,1,112
22/04/2020,Cebolla,Medellín,1146,MED,1,1,1,112
22/04/2020,Cebolla,B/manga,925,BGA,3,0,1,112
22/04/2020,Cebolla,Cali,917,CAL,4,0,1,112
22/04/2020,Tomate,Bogotá,1682,BOG,2,0,1,112
22/04/2020,Tomate,Manizales,1364,MAN,5,1,1,112
22/04/2020,Tomate,Medellín,1588,MED,1,1,1,112
22/04/2020,Tomate,B/manga,955,BGA,3,0,1,112
22/04/2020,Tomate,Cali,1700,CAL,4,0,1,112
23/04/2020,Cebolla,Bogotá,900,BOG,2,0,1,113
23/04/2020,Cebolla,Manizales,1000,MAN,5,1,1,113
23/04/2020,Cebolla,Medellín,1007,MED,1,1,1,113
23/04/2020,Cebolla,B/manga,975,BGA,3,0,1,113
23/04/2020,Cebolla,Cali,938,CAL,4,0,1,113
23/04/2020,Tomate,Bogotá,1665,BOG,2,0,1,113
23/04/2020,Tomate,Manizales,1818,MAN,5,1,1,113
23/04/2020,Tomate,Medellín,1950,MED,1,1,1,113
23/04/2020,Tomate,B/manga,1477,BGA,3,0,1,113
23/04/2020,Tomate,Cali,2358,CAL,4,0,1,113
24/04/2020,Cebolla,Bogotá,1038,BOG,2,0,1,114
24/04/2020,Cebolla,Manizales,1000,MAN,5,1,1,114
24/04/2020,Cebolla,Medellín,1007,MED,1,1,1,114
24/04/2020,Cebolla,B/manga,950,BGA,3,0,1,114
24/04/2020,Cebolla,Cali,938,CAL,4,0,1,114
24/04/2020,Tomate,Bogotá,1682,BOG,2,0,1,114
24/04/2020,Tomate,Manizales,1818,MAN,5,1,1,114
24/04/2020,Tomate,Medellín,1925,MED,1,1,1,114
24/04/2020,Tomate,B/manga,1477,BGA,3,0,1,114
24/04/2020,Tomate,Cali,2358,CAL,4,0,1,114
25/04/2020,Cebolla,Bogotá,1038,BOG,2,0,1,115
25/04/2020,Cebolla,Manizales,1000,MAN,5,1,1,115
25/04/2020,Cebolla,Medellín,1007,MED,1,1,1,115
25/04/2020,Cebolla,B/manga,950,BGA,3,0,1,115
25/04/2020,Cebolla,Cali,938,CAL,4,0,1,115
25/04/2020,Tomate,Bogotá,1682,BOG,2,0,1,115
25/04/2020,Tomate,Manizales,1818,MAN,5,1,1,115
25/04/2020,Tomate,Medellín,1925,MED,1,1,1,115
25/04/2020,Tomate,B/manga,1477,BGA,3,0,1,115
25/04/2020,Tomate,Cali,2358,CAL,4,0,1,115
26/04/2020,Cebolla,Bogotá,1038,BOG,2,0,1,116
26/04/2020,Cebolla,Manizales,1000,MAN,5,1,1,116
26/04/2020,Cebolla,Medellín,1007,MED,1,1,1,116
26/04/2020,Cebolla,B/manga,950,BGA,3,0,1,116
26/04/2020,Cebolla,Cali,938,CAL,4,0,1,116
26/04/2020,Tomate,Bogotá,1682,BOG,2,0,1,116
26/04/2020,Tomate,Manizales,1818,MAN,5,1,1,116
26/04/2020,Tomate,Medellín,1925,MED,1,1,1,116
26/04/2020,Tomate,B/manga,1477,BGA,3,0,1,116
26/04/2020,Tomate,Cali,2358,CAL,4,0,1,116
27/04/2020,Cebolla,Bogotá,1050,BOG,2,0,1,117
27/04/2020,Cebolla,Manizales,1275,MAN,5,1,1,117
27/04/2020,Cebolla,Medellín,1001,MED,1,1,1,117
27/04/2020,Cebolla,B/manga,950,BGA,3,0,1,117
27/04/2020,Cebolla,Cali,1091,CAL,4,0,1,117
27/04/2020,Tomate,Bogotá,1591,BOG,2,0,1,117
27/04/2020,Tomate,Manizales,1659,MAN,5,1,1,117
27/04/2020,Tomate,Medellín,2000,MED,1,1,1,117
27/04/2020,Tomate,B/manga,1477,BGA,3,0,1,117
27/04/2020,Tomate,Cali,1633,CAL,4,0,1,117
